体の中では灼熱の溶岩が渦巻いているが冷えると固まってしまい崩れて体が小さくなっていく。,マグマッグ
体温が約1万度もあるので雨粒に打たれると蒸気がもうもうと立ち込めてあたりは深い霧に覆われるという。,マグカルゴ
背中の殻は崩れやすいがときどき体内を巡っている高熱の炎が噴き出す。,マグカルゴ
地面に鼻を擦りつけてエサを探す。枯草の下に生えたキノコが好物。たまに温泉を掘り当てることがあるよ。,ウリムー
いいにおいをかぎつけるとあとさき考えずににおいの方向へダッシュしてしまう。,ウリムー
4本の脚は短いがひづめは広くギザギザなので雪の上でも滑らず歩ける。,イノムー
長い体毛におおわれていて寒さに強く氷のキバは雪が降るとさらに太くなる。,イノムー
サンゴの枝が頭に生える。かなり簡単に折れるけど3日くらいで元に戻るよ。,サニーゴ
大昔海だった場所によく転がっている。石ころと間違えて蹴るとたたられる。,サニーゴ
口から吹き出す水流は100メートル先で動く獲物にだって命中する。,テッポウオ
別名海のスナイパー。みずでっぽうは100メートル先の獲物にも必ず命中する。,テッポウオ
海底の岩陰や穴を住処にして暮らす。吸盤で獲物に吸いつき逃がさない。,オクタン
穴に入りたがる性質で岩穴やツボを好みそこからスミを吹きだして攻撃する。,オクタン
1日中エサを運ぶ。山で遭難した人がいるとエサをわけあたえ助けている。,デリバード
(ムーン)自分の餌を人やポケモンに分け与える習性があるためいつも餌を探しまわっている。,デリバード
大きなヒレにテッポウオをくっつけたまま優雅に泳ぐ。大人しい性格のポケモン。,マンタイン
泳いでスピードがのってくると波の上に飛びだしそのまま100メートルも滑空する。,マンタイン
鋭い羽根は剣に勝る切れ味。縄張りをめぐってアーマーガアと激しく争う。,エアームド
雪原の上空でアクロバティックな飛行をしていたね。はがねでできた体は頑丈だけど骨が空洞なので身軽なんだよ。,エアームド
様々な鳴き声を使いわけ仲間と連絡を取りあい獲物を追い込んでいく。チームワークの見事さはポケモン随一。,デルビル
鳴き声を使い分けて気持ちを伝える。見事な連携プレーで獲物を追いこみしとめる。,デルビル
メガシンカで全身が発熱。激しい炎の息吹を噴き出し相手を炭に変える。,ヘルガー
怒ったときに口から噴き出す炎には毒素も混じっていてやけどになるといつまでもうずく。,ヘルガー
生き物のすまない海底で眠っている。台風がやってくると目を覚まして獲物を探しにうろつき回るといわれる。,キングドラ
普段は海底洞窟に身を潜めているらしい。あくびで渦潮を発生させる。,キングドラ
川の畔に縦穴を掘って暮らす。すみかの近くに鼻の印をつけて自分の場所だと仲間に教えているよ。,ゴマゾウ
体は小さいが力持ち。大人の人を軽々と背中に乗せて歩いてしまう。,ゴマゾウ
鋭く硬いキバとさらに頑丈な皮膚で体当たりは家をも壊すほど。,ドンファン
体を丸めて高速回転しながら相手に突進する攻撃が得意。転がり始めるとなかなか止まれなくなる。,ドンファン
宇宙空間でも死なないが無重力ではうまく身動きをとることができない。,ポリゴン2
惑星開発用のプログラムがインストールされている。真空の宇宙でも活動できるのだ。,ポリゴン2
見事な形のツノは美術品として高く売れたために絶滅寸前まで乱獲されたことのあるポケモン。,オドシシ
ツノを見つめていると輪っかの中心に吸いこまれそうな不思議な気分になってしまう。,オドシシ
大人になると仲間から背中に足跡のマークをつけられる習性を持つ。,ドーブル
シッポの先からにじみでてくる体液で独自のマークを描いて縄張りをアピール。,ドーブル
いつでも元気いっぱい。強くなるため負けても負けても相手に立ち向かっていく。,バルキー
ケンカっぱやいことで有名。自分よりも大きな相手に挑みかかるので傷が絶えない。,バルキー
コマのように回転しながら戦う。遠心力のパワーで破壊力は10倍だ。,カポエラー
くるくる回ってキックをはなつ。高速で回っているとそのまま地面に潜っていく。,カポエラー
なんでも唇で触れてみて確かめる。好きな物も嫌いな物も唇が覚えている。,ムチュール
元気いっぱい動き回るがよく転ぶ。むっくり起き上がると湖の水面に顔を映して汚れていないか調べる。,ムチュール
電気を奪いにきたトゲデマルとしょっちゅうケンカ。結果は大体互角といったところ。,エレキッド
雷の落ちる音を聞くとご機嫌。落ち込んだときのために録音しておくと便利だよ。,エレキッド
火山のまわりに棲んでいる。1日の終わりにはマグマに浸かり疲れを癒している。,ブビィ
まだまだ小さく臆病。興奮したりびっくりすると鼻や口から火がもれる。,ブビィ
ミルクはおいしく栄養満点。ただし飲みすぎるとお腹が下ることもあるので注意だ。,ミルタンク
ミルクは栄養満点。お年寄りや病気の人にとって最高の飲み物。,ミルタンク
幸せが詰まった不思議なタマゴを産む。食べた人は誰にでも優しくなれるという。,ハピナス
ふわふわの体毛で悲しんでいる心をキャッチするとどんなに遠くでも駆けつけて笑顔になるしあわせタマゴを分けてあげる。,ハピナス
雷のスピードを宿したポケモン。その遠ぼえは雷が落ちたときのように空気を震わせ大地を揺るがす。,ライコウ
体内で渦巻く力を電撃として出しながら大地を駆け巡る荒々しいポケモン。,ライコウ
新しい火山ができるたび生まれてくると伝えられる大地を駆け巡るポケモン。,エンテイ
マグマの情熱を宿したポケモン。火山の噴火から生まれたと考えられすべてを焼き尽くす炎を噴き上げる。,エンテイ
一瞬で汚く濁った水も清める力を持つ。北風の生まれ変わりという。,スイクン
世界中を駆け巡り汚れた水を清めている。北風とともに走り去る。,スイクン
土を食べて生きている。大きな山ひとつ食べ終わると成長のため眠りはじめる。,ヨーギラス
地下で生まれ土を食いながら親のいる地上を目指す。まぶしいので光は苦手だよ。,ヨーギラス
殻に被われているが自由に飛びまわれる。硬さと速さをもつので破壊力抜群だ。,サナギラス
岩盤のような硬い体。圧縮したガスを噴射してまるでロケットのように飛び出す。,サナギラス
地響きを鳴らしながら歩くと大きな山でさえ崩れ周りの地形は変わってしまう。,バンギラス
凄まじいパワーを注入され背中が裂けてしまった。ただただ破壊する本能のみで動く。,バンギラス
海の神様と伝えられるポケモン。嵐の夜姿を見たという話が伝えられる。,ルギア
光の当たる角度によって七色に輝くハネは幸せをもたらすという。虹のふもとにすむといわれている。,ホウオウ
体は七色に輝き飛んだあとは虹ができると神話に残されているポケモン。,ホウオウ
時を超える力をもつ。森の神様としてさまざまな時代に記録が残されている。,セレビィ
時間を越える力を使う。平和な時代にだけ姿を見せると言われている。,セレビィ
沈着冷静何事にも動じない。体の大きなポケモンににらまれても一歩も引かずににらみかえすぞ。,キモリ
足の裏の小さなトゲを引っ掛けて垂直のカベを登ることができる。太い尻尾をたたきつけて攻撃する。,キモリ
密林に生息する。枝から枝へ飛び移りながら移動して獲物に接近する。,ジュプトル
発達した太ももの筋肉が驚異的な瞬発力と跳躍力を生み出すぞ。,ジュプトル
体に生えた葉っぱは鋭い切れ味。素早い身のこなしで木の枝を飛び回り敵の頭上や背後から襲いかかるぞ。,ジュカイン
腕に生えた葉っぱは大木もすっぱり切り倒す切れ味。密林の戦いでは無敵。,ジュカイン
お腹に炎袋を持つ。抱きしめるとぽかぽか暖かい。命ある限り燃え続ける。,アチャモ
トレーナーにくっついてちょこちょこ歩く。口から飛ばす炎は摂氏1000度。相手を黒コゲにする灼熱の玉だ。,アチャモ
戦いになると体内の炎が激しく燃え上がる。キックは破壊力抜群だ。,ワカシャモ
クチバシから吐き出す灼熱の炎と破壊力抜群のキックで戦う。鳴き声が大きいのでとてもやかましい。,ワカシャモ
戦いになると手首から灼熱の炎を吹き上げ勇敢に挑みかかる。相手が手強いほど激しく燃え上がる。,バシャーモ
強敵に出会うと手首から炎を吹き出す。ジャンプでビルを飛び越す脚力。,バシャーモ
水中ではほっぺのエラで呼吸する。ピンチになると体より大きな岩を粉々に砕くパワーを発揮する。,ミズゴロウ
頭のひれで水の流れを感じて周りの様子を知る。岩を持ち上げる力持ち。,ミズゴロウ
ドロドロにぬかるんだ足場で生活するうちに鍛えられ強靭な足腰になった。,ヌマクロー
地上でも生活できるように体の表面を薄い粘膜が包んでいる。潮の引いた海岸で泥遊びをする。,ヌマクロー
岩のように硬い腕を一振りするだけで巨大な岩を粉々に砕くぞ。,ラグラージ
大型船を引っ張って泳ぐパワーの持ち主。太い腕の一振りで相手をたたきのめす。,ラグラージ
動くものを見つけるとすぐにかみつく。獲物がヘトヘトになるまで追いかけ回すが反撃されると尻ごみすることもあるよ。,ポチエナ
しつこい性格のポケモン。目をつけた獲物がヘトヘトに疲れるまで追いかけ回す。,ポチエナ
どう猛なうなり声をあげながら姿勢を低くしているときは攻撃の前触れ。鋭くとがったキバでがぶりとかみつく。,グラエナ
優れたトレーナーの命令には絶対に服従。大昔に群れで行動していた名残り。,グラエナ
好奇心旺盛なポケモン。なににでも興味を持つのでいつもジグザグに歩いている。,ジグザグマ
背中の硬い毛を樹木にこすりつけ自分の縄張りである印をつける。死んだふりをして敵の目を誤魔化すぞ。,ジグザグマ
抜群の瞬発力とするどいツメで獲物をしとめる。曲がった道を走るのは下手。,マッスグマ
時速100キロで獲物に襲いかかるが真っ直ぐにしか走れないので失敗も多い。,マッスグマ
とりポケモンによくねらわれるがおしりのトゲから毒を出し必死になって抵抗する。,ケムッソ
エサにしようと捕まえにきたオオスバメにお尻のトゲを向けて抵抗する。染み出した毒で相手を弱らせるぞ。,ケムッソ
体から伸びる糸を枝に巻きつけて落ちないように固定。じっと動かずに進化を待つ。,カラサリス
糸を木の枝に巻きつけている。糸についた雨水を飲みながら進化のときを待っている。,カラサリス
花畑が満開になると花粉を集めて飛びまわる。姿に似合わず凶暴。,アゲハント
見た目によらず攻撃的で花粉集めの邪魔をすると細長い口を突き刺してくる。,アゲハント
硬いマユに包まれて相手の攻撃をじっと耐えている。相手の姿は忘れない。,マユルド
マユにこもっているあいだに受けた攻撃は進化しても忘れずにかならず仕返しする。,マユルド
羽ばたくと細かい粉が舞い上がる。吸い込むとプロレスラーも寝込む猛毒だ。触角のレーダーでエサを探す。,ドクケイル
羽ばたくたびに毒の粉が舞う。夜のあいだ街路樹の葉っぱを食い散らかすこともある。,ドクケイル
元々は地上で生活していたが頭の葉っぱが重くなったので水に浮かんで暮らすようになったといわれている。,ハスボー
葉っぱが大きくなりすぎて重くなってしまったため水に浮かんで暮らすようになった。,ハスボー
体中ヌルヌルした粘液で覆われその手で触られるととても気持ち悪い。人間の子どもとよく間違えられる。,ハスブレロ
釣り人を見つけると水中から釣り糸を引っ張りジャマして喜ぶいたずらもの。,ハスブレロ
陽気なリズムを聞くと体の細胞が活発に活動を始める体質。戦いでもすごいパワーを発揮するぞ。,ルンパッパ
陽気な音楽を聴くと体中に力がみなぎり踊らずにはいられなくなるのだ。,ルンパッパ
頭のてっぺんを木の枝にくっつけてぶら下がりながら水分を吸い取っている。水を飲むほど体がツヤツヤ光る。,タネボー
頭の先を枝にくっつけてぶら下がる。強風にあおられ落ちてしまうこともあるのだ。,タネボー
うっそうと茂った森にすむポケモン。たまに森を出ては人を驚かせる。長い鼻をつかまれるのは大嫌い。,コノハナ
森の奥深くに生息。頭の葉っぱで笛を作り不安にさせる音色を出す。,コノハナ
大きな団扇は風速30メートルの強風を起こしなんでも吹き飛ばす。森の奥でひっそり暮らすポケモンだ。,ダーテング
樹齢1000年を超えた大木のてっぺんにすむといわれる謎のポケモン。葉っぱの団扇で強風を巻き起こす。,ダーテング
強い相手にも勇敢に立ち向かう根性の持ち主。暖かい土地を目指して飛ぶ。,スバメ
どんな強い相手でも勇敢に挑む。負けてもへこたれない根性の持ち主。お腹が空くと大声で泣いてしまう。,スバメ
上空を旋回しながら獲物を探しまっさかさまに急降下して捕まえる。,オオスバメ
はるか上空を円を描くように飛び回り獲物を見つけると急降下。足のツメでがっしりつかんで逃がさない。,オオスバメ
骨は軽さのためにスカスカ。大きな翼で風を受け大空へと舞い上がる。,キャモメ
長い翼で海風を受けてグライダーのように滑空する。休むときは翼を折り畳む。,キャモメ
海面すれすれを飛んで大きなくちばしで海水ごとエサをすくい取って運ぶのだ。,ペリッパー
餌集めは若い♂の仕事。大きなクチバシに餌を溜めて仲間が待つ巣まで運ぶ。,ペリッパー
赤いツノで人やポケモンの温かいな気持ちをキャッチすると全身がほのかに熱くなる。,ラルトス
頭のツノで人の気持ちを感じ取る。明るい気分の人の前に現れると言う。,ラルトス
頭のツノで増幅されたサイコパワーが使われるとき周りの空間がねじ曲がり現実にはない景色が見えるという。,キルリア
トレーナーの明るい気持ちがサイコパワーの源。楽しい気分になるとクルクル踊る。,キルリア
未来を予知する力をもつ。トレーナーを守るときに最大パワーを発揮する。,サーナイト
未来を予知する能力でトレーナーの危険を察知したとき最大パワーのサイコエネルギーを使うといわれている。,サーナイト
ピンチになると突起から甘い汁を出す。これを集めたシロップはパンにつけると美味い。,アメタマ
危険が及ぶと頭の先から甘い味の液体がにじみだす。とりポケモンが嫌いな味だ。,アメタマ
目玉模様の触角を持つ。4枚のハネで浮かび上がり前後左右に動くことができる。,アメモース
触角にある目玉模様で敵をいかく。4枚の羽で前後左右に飛びまわる。,アメモース
湿った場所を好み昼間は森の木陰でじっとしている。頭から毒の粉を出す。,キノココ
頭のてっぺんから毒胞子を噴き出す。胞子を吸いこむと体の節々が痛くなる。,キノココ
毒の胞子をばらまき吸いこんで苦しむ相手に強烈なパンチをくらわせる。,キノガッサ
短い腕はパンチを出すときグーンと伸びる。プロボクサー顔負けのテクニックを持つ。,キノガッサ
1日のうちほとんどの時間を寝転がって過ごす。その様子を見ていると眠気に襲われる。,ナマケロ
心臓の鼓動は1分間に1回。とにかくじっと寝そべっているポケモンで動く姿を見ることはほとんどない。,ナマケロ
いつも暴れたくてウズウズしている。1分でも座っていることが耐えられない。動いていないとストレスがたまってしまう。,ヤルキモノ
じっとしていることができないポケモンだ。眠ろうとしても体の血がたぎってしまい森中を駆けまわらないと収まらない。,ヤルキモノ
寝転がったまま生活する。周りに食べる草がなくなるとようやく寝返りをして動く。,ケッキング
世界一ぐうたらなポケモン。手が届く範囲のエサを食べつくすと居場所を替える。,ケッキング
長いあいだ地中で暮らしていたため目はほとんど見えない。触角で様子を探る。,ツチニン
10年以上土の中で暮らすこともある。樹木の根っこから栄養を吸い取る。,ツチニン
鳴き声を聞き続けると頭痛が治まらなくなる。見えないほどの速さで動く。,テッカニン
高速で動き回り姿が見えない。鳴き声しか聞こえてこないので長い間透明なポケモンと考えられていた。,テッカニン
ハネを動かさずに飛びまわる。体の中は空っぽで息をしない不思議なポケモン。,ヌケニン
ツチニンが進化するときにいつの間にかモンスターボールに入っている不思議なポケモンだ。,ヌケニン
危険を察知するとジェット機と同じ音量の鳴き声を上げて敵をひるませるのだ。,ゴニョニョ
普段はささやくような鳴き声。不安になるとジェット機と同じ音量で鳴き続ける。,ゴニョニョ
思い切り吸い込んだ空気を発達した腹筋を使って吐き出すことで大声を出す。,ドゴーム
木造の家をコナゴナに吹き飛ばすほどの大声を出して相手を痛めつける。丸い耳がスピーカーの働きをする。,ドゴーム
戦いのときに出すうなり声はまるで地震のように地面をグラグラと揺らす。,バクオング
体の穴から笛のような音を出して仲間に気持ちを伝えている。大声は戦うときしか出さないのだ。,バクオング
木の幹に向かって張り手を繰り返し稽古する。ナッシーに張り手して投げ飛ばされることも。,マクノシタ
きびしいけいこを繰り返して強くなる。どんな攻撃にも耐える根性のポケモン。,マクノシタ
色んな場所で張り手のけいこに励む。強烈な張り手攻撃をくらうと電信柱も一撃で真っ二つだ。,ハリテヤマ
体の大きなポケモンたちと力比べをすることが大好き。張り手でトラックをぶっ飛ばす。,ハリテヤマ
しっぽには成長に必要な栄養分が詰まっている。しっぽに乗っかって遊ぶ。,ルリリ
ゴムボールのようによく弾む。しっぽを振り回し自分よりも大きな相手に立ち向かう。,ルリリ
磁石の鼻を北に向けたまままったく動かないといわれていたが1年に1センチ移動していることが観測された。,ノズパス
いつも北を向いている磁石の鼻で周りの鉄を引き寄せて守りを固めるのだ。,ノズパス
自分のしっぽを追いかけて遊んでいると目を回すといった可愛らしい一面を見せる。,エネコ
自分のシッポを追いかけ回すポケモン。野生は森の樹木の穴で暮らす。愛くるしい顔でペットとして大人気。,エネコ
決まったすみかを持たずに暮らすポケモン。他のポケモンが寝床に近寄ってきても決して争わず寝る場所を変える。,エネコロロ
マイペースで自由気ままな暮らしを好む。気の向くままエサを食べたり眠ったりしているので1日のリズムがバラバラだ。,エネコロロ
巨大化した宝石であらゆる攻撃をガード。ただしすごく重たいので動くのは苦手。,ヤミラミ
宝石の瞳が怪しく輝くとき人の魂を奪うと恐れられるポケモン。,ヤミラミ
相手を油断させ大きなあごでがぶり。可愛い顔にだまされると危険だよ。鋼のあごはツノが変形したものだ。,クチート
ずる賢く恐ろしいポケモン。キュートな仕草で油断させいきなりおおアゴで丸呑みにする。,クチート
鋼の体をつくるために鉄鉱石を食べている。ときどきレールも食べてしまう困りもの。,ココドラ
鋼鉄の体で思いっきりぶつかれば大きなダンプカーも一撃でバラバラだ。壊れたダンプカーをむしゃむしゃ食べるぞ。,ココドラ
体をぶつけ合って縄張りを争う。鋼の鎧はよく見ると傷やへこみがあるのだ。,コドラ
鉄鉱石を掘り出して食べる。鋼の体をぶつけ合って縄張り争いをする習性。,コドラ
鋼のツノで硬い岩盤を突き崩しながら食料の鉄を探してトンネルを掘る。,ボスゴドラ
土砂崩れや山火事で山が荒れるとせっせと土を運び木の苗を植えて自分の縄張りをきれいに掃除する。,ボスゴドラ
山奥でヨガの修行をしている。めいそうをしていても集中力が途切れてしまうため修行は終わらない。,アサナン
ヨガの修行を1日も欠かさない。瞑想によって精神力を高めている。,アサナン
ヨガの力で第6感が発達してサイコパワーを操れるようになった。1ヶ月間なにも食べずにめいそうする。,チャーレム
なにも食べずにただひたすらに精神を研ぎ澄ませると相手のオーラが見えるようになる。,チャーレム
静電気を体毛に溜める。空気の乾燥した季節には全身から火花を散らす。,ラクライ
目にも止まらぬスピードで走るポケモン。空気の摩擦で電気を発生させて全身の体毛に蓄えている。,ラクライ
人前にはめったに姿を見せない。雷の落ちた場所に住処があるという。,ライボルト
身体に電気がたまりすぎていて苛立っている。落雷と同じスピードの瞬発力がある。,ライボルト
電柱から電気を吸い取る。体にためた電気をショートさせて音を出す。,プラスル
いつも仲間を応援しているポケモン。仲間が頑張ると体をショートさせてパチパチと火花の音を立てて喜ぶ。,プラスル
仲間の応援が大好きなポケモン。仲間が負けそうになると体から出る火花の数がどんどん増えていくよ。,マイナン
仲間を応援する習性。負けそうになると体から出す火花の数がどんどん増える。,マイナン
水のきれいな池に生息。夜になるとお尻が光り点滅させて仲間と会話。,バルビート
尻尾の明かりをつかって集団で夜空に幾何学的な図形を描く。イルミーゼの出す甘い香りが大好き。,バルビート
甘い香りでバルビートを誘導して夜空に光のサインを描く。,イルミーゼ
甘い香りでバルビートを誘導して200以上の模様を夜空に描く。,イルミーゼ
右手と左手で2種類の毒を使いわけて攻撃する。香りが強いほど元気だ。,ロゼリア
きれいな両腕の花には猛毒のトゲがある。花を摘もうと考えてはいけない。,ロゼリア
体の大部分が胃袋でできていて心臓や脳みそはとても小さい。なんでも溶かす特殊な胃液を持つ。,ゴクリン
なんでも消化する胃袋。消化するときに発生するガスは強烈な悪臭だ。,ゴクリン
口に入る大きさのものならなんでもまる飲み。特殊な胃液でなんでも消化する。,マルノーム
歯が1本もないのでなんでも丸のみ。いっぱいに開けた口はとても大きく自動車のタイヤだってすっぽり入るぞ。,マルノーム
集団で船に襲いかかり船底を食いちぎり沈める。ジャングルの川に生息する。,キバニア
臆病で1匹では狩りもしない。5匹くらい集まると急に凶暴になるぞ。,キバニア
獲物の匂いを嗅ぎとるとお尻から海水を噴射して時速120キロで襲撃する。,サメハダー
メガシンカにより闘争本能が爆発。黄色い模様は過去の歴戦の傷跡。,サメハダー
海水をたくさん飲みこむと体がボールのように弾む。毎日1トンのエサを食べる。,ホエルコ
(ムーン)飲み込んだ海水を目の上の鼻の穴から吹きだしアピール。毎日1トンのヨワシを喰う。,ホエルコ
群れで獲物を追う習性。大きな口でヨワシの群れごと一気に呑み込んでしまうぞ。,ホエルオー
一番大きいポケモン。息せずに3000メートルの深さまで潜ることができる。,ホエルオー
1200度のマグマを体内にためこんでいる。炎の技を使うとコブは小さくしぼむ。,ドンメル
たたかれても気がつかない鈍さだが空腹は1秒でも我慢できない。体の中ではマグマが煮えたぎっている。,ドンメル
背中のコブの火山は10年ごとに大噴火するが激しく怒っても噴火する。,バクーダ
怒ると灼熱のマグマを背中のコブから噴き上げる。火山の火口に住処がある。,バクーダ
甲羅から噴きだす煙で体調がわかる。勢いが激しいときは元気な証拠。,コータス
石炭を燃やしてエネルギーを作る。石炭が燃え尽きると身動きがとれなくなってしまう。,コータス
尻尾をバネのかわりにいつも飛び跳ねている。跳ねる振動で心臓を鼓動させているのだ。,バネブー
しっぽをバネがわりにして飛び跳ねることで心臓を動かしているので止まると死ぬ。,バネブー
黒真珠を利用して不思議な力を使うとき奇妙なステップで踊りだす。黒真珠は美術品の価値を持つ。,ブーピッグ
黒真珠でサイコパワーを増幅させる。不思議なステップで相手の心を操る。,ブーピッグ
フラフラおぼつかない足取り。長い間歩き続けると気分が悪くなってしまう。,パッチール
1匹ずつブチ模様は異なる。フラフラした動きで相手の攻撃を絶妙にかわすぞ。,パッチール
1週間はなにも喰わずに生きられる。巣穴の底で獲物がくるのをじっと待つ。,ナックラー
絶対に脱出不可能なすり鉢状の巣穴をつくって獲物が落ちてくるのを待つ。,ナックラー
2枚のハネを激しく振動させて超音波を出し獲物を気絶させる。人間も頭痛を起こすほどの威力。,ビブラーバ
ハネを成長させるために毎日大量の獲物を消化液で溶かしてすする。,ビブラーバ
美しい歌のような羽音に心を奪われて砂漠で遭難する人が続出。,フライゴン
羽ばたきで砂嵐を巻き起こしそこにワルビアルを潜ませる。捕まえた獲物は分け合うぞ。,フライゴン
砂漠などの過酷な環境を好む。体の中にたくわえた水で30日間生きられる。,サボネア
砂漠など乾燥した地域に生息。強い花の香りで獲物を誘い込み鋭い体のトゲを飛ばして仕留める。,サボネア
真夜中砂漠を歩く旅人の後ろをぞろぞろと集団でくっついて歩く。疲れて動けなくなるのを待っているのだ。,ノクタス
夜になると活動をはじめる。砂漠の暑さに疲れ果てた獲物を見つけ出し捕らえるのだ。,ノクタス
綿雲のようなふさふさの翼を持つ。人を怖がらず綿の帽子みたいに頭にちょこんと乗っかるポケモンだ。,チルット
汚れたものを見ると綿のような翼でせっせとふき取るきれい好きなポケモンだ。翼が汚れると川で水浴びをする。,チルット
美しいソプラノで歌うポケモン。綿雲のような翼で上昇気流を受けて大空へ舞い上がる。,チルタリス
晴れた日綿雲にまぎれながら大空を自由に飛びまわり美しいソプラノで歌う。,チルタリス
ハブネークとは因縁のあいだ。であうとすかさず前足のツメを広げて威嚇するのだ。,ザングース
何世代にも渡ってハブネークと戦ってきた。鋭いツメが最大の武器。,ザングース
先祖代々ザングースと戦ってきた。しっぽの刃を岩で研ぎ戦いに備える。,ハブネーク
刀のような尻尾は敵を切り裂くのと同時に染み出した猛毒を浴びせるぞ。宿敵ザングースと戦い続ける。,ハブネーク
隕石の落ちた場所から見つかったため宇宙からやってきたポケモンという説もあるがまだ証明されていない。,ルナトーン
月の満ち欠けとパワーの増減が関係しているらしく満月の夜活発になる。,ルナトーン
太陽の分身とウワサされる新種のポケモン。体を回転させて光を放つ。,ソルロック
太陽光線がパワーの源。相手の心を読み取るといわれている。体を回転させて高熱を放つ。,ソルロック
体がヌルヌルの膜で覆われているので敵に掴まれてもヌルリと逃げ出せるのだ。ヌルヌルが乾くと体が弱ってしまう。,ドジョッチ
ヒゲは優秀なレーダー。濁った水の中でもヒゲを使ってエサを見つけ出す。,ドジョッチ
沼の底に住処を作る。生き物なら好き嫌いなくなんでも食べてしまう大食らい。,ナマズン
大暴れして大きな地震を起こしているうちに本物の地震を予知できるようになった。,ナマズン
元々外国にすんでいたポケモンをペットとして連れてきたものが野生化した。生命力が強いのでどんどん増えた。,ヘイガニ
外国からやってきたポケモンが野生化した。どんなに汚い川でも適応してしまう。,ヘイガニ
池に住むほかのポケモンをハサミでつまみ上げ池の外へ放り出してしまう暴れん坊。,シザリガー
よくハサミがもげる。ハサミの中身はマケンカニやウデッポウと違ってドロ臭く実に不味い。,シザリガー
仲間を見つけるとすぐに集まってきて一斉に鳴き声をあげるのでうるさい。一本足で器用に立ったまま眠る。,ヤジロン
一本足で回転しながら移動する。古代の遺跡から見つかった珍しいポケモン。,ヤジロン
古代人の泥人形が怪光線を浴びて生命を宿したといわれている。空中に浮いて移動している。,ネンドール
2万年前の古代人がつくった泥人形から生まれたらしい謎のポケモン。,ネンドール
触手を花びらに見せかけて近寄ってきた獲物を捕らえる。1億年前に絶滅した。,リリーラ
およそ1億年前の海底で暮らしていた古代のポケモン。科学の力で復活した。,リリーラ
海の底でエサを探して歩き回る。木の枝のような首を自在に伸ばして8枚の触手で獲物を捕まえる。,ユレイドル
暖かい海の浅瀬にいる。潮が引くと砂浜に潜った獲物を掘り出して食べる。,ユレイドル
太古の化石から蘇ったポケモン。暖かい海に生息し発達した2本のツメで獲物をがっちりつかむ。,アノプス
ポケモンの先祖の一種といわれている。体の横についた8枚の羽をくねらせて太古の海を泳いでいた。,アノプス
甲羅に覆われた体はとても頑丈。鋭いツメで獲物をくしざしにして食べる。,アーマルド
甲羅はあらゆる攻撃をはね返す。伸び縮みする巨大な2本のツメは鉄板をくし刺しにするほどの威力だ。,アーマルド
体はボロボロだがどこでも生きていけるしぶとい生命力を持つポケモン。しかしノロマなのですぐに捕まってしまう。,ヒンバス
(みすぼらしく醜いポケモンだがしぶとい生命力を持ちわずかな水だけでも生き延びる。,ヒンバス
最も美しいといわれるがヒンバスが好きで育ててきたトレーナーには微妙らしい。,ミロカロス
大きな湖の底に棲む。美しいその姿は見た者の心のけがれをはらうという。,ミロカロス
気温や湿度の変化が体の細胞に影響して姿を変えるポケモン。,ポワルン
暑い日差しを浴びているとこの姿に変わる。火照った身体を触るとパサパサするぞ。,ポワルン
隠れるとき以外にも気分や調子で身体の色が変わる。色が濃いときほど元気だぞ。,カクレオン
体の色を変えて景色に溶けこみ獲物に忍び寄る。お腹の模様は消せないのだ。,カクレオン
恨み妬み嫉みのような感情を食らうので人によってはありがたい存在だ。,カゲボウズ
恨みの感情が大好き。恨みを持つ人が住む家の軒下にずらりとぶらさがる。,カゲボウズ
メガシンカで怨念が増幅。チャックの中に仕舞われていた呪いのパワーがあふれ出す。,ジュペッタ
捨てられたぬいぐるみにおんねんが宿りポケモンになった。自分を捨てた子供を捜している。,ジュペッタ
いいつけを守らない子供を見つけると夜中にどこかへ連れていくといわれている。,ヨマワル
どんなに厚いカベも通り抜ける。ねらわれたら最後朝日が昇るまでずっと追いかけられることになるぞ。,ヨマワル
どんな大きさのものも吸い込んでしまう。怪しげな手の動きと一つ目の力で相手を催眠状態にして操る。,サマヨール
さ迷っている人魂を見つけからっぽの体内に吸い込む。吸い込まれてどうなるかはナゾ。,サマヨール
大好物の果物ばかり食べていたら自分の首に果物ができるようになった。,トロピウス
首の房は1年に2回実をつける。甘くておいしい。南国の子供のおやつだ。,トロピウス
超音波の鳴き声を持つ。ふわふわと浮かび風に乗って長い距離を旅する。,チリーン
鳴き声で空気を振動させ相手を吹き飛ばす。7種類の声で仲間と会話する。,チリーン
自然災害をキャッチする力を持つ。険しい山岳地帯に生息し滅多に山のふもとには降りてこない。,アブソル
翼のように逆立つ体毛を羽ばたかせて相手を威圧するオーラをほとばしらせるのだ。,アブソル
大勢の仲間と行動する。おしくらまんじゅうで我慢強い根性を鍛えるのだ。,ソーナノ
月の夜仲間たちとおしくらまんじゅう。ぎゅうぎゅう押されて我慢強くなる。強烈なカウンターを繰り出す訓練。,ソーナノ
雪の多い土地で暮らすポケモン。春や夏の雪の降らない季節にはしょう乳洞の奥で静かに暮らす。,ユキワラシ
寒い土地でしか生きられない。マイナス100度の環境でも元気に跳ねまわっているよ。,ユキワラシ
口の中に獲物を放り込み瞬時に凍らせるがアゴが外れているので食べられない。,オニゴーリ
